"Time","mYWW","mYHW","mYRW","mYHH","mYHR","mYRR","myWW","myHW","myRW","myHH","myHR","myRR","fXWW","fXHW","fXRW","fXHH","fXHR","fXRR"
5798,0,0,0,0,0,0,0,0,0,0,0,0,2076,495,0,0,0,0
5799,0,0,0,0,0,0,0,0,0,0,0,0,2106,510,0,0,0,0
5800,0,0,0,0,0,0,0,0,0,0,0,0,2111,507,0,0,0,0
5801,0,0,0,0,0,0,0,0,0,0,0,0,2068,483,0,0,0,0
5802,0,0,0,0,0,0,0,0,0,0,0,0,2057,486,0,0,0,0
5803,0,0,0,0,0,0,0,0,0,0,0,0,2031,488,0,0,0,0
5804,0,0,0,0,0,0,0,0,0,0,0,0,2060,485,0,0,0,0
5805,0,0,0,0,0,0,0,0,0,0,0,0,2062,478,0,0,0,0
5806,0,0,0,0,0,0,0,0,0,0,0,0,2067,488,0,0,0,0
5807,0,0,0,0,0,0,0,0,0,0,0,0,2097,471,0,0,0,0
5808,0,0,0,0,0,0,0,0,0,0,0,0,2064,481,0,0,0,0
5809,0,0,0,0,0,0,0,0,0,0,0,0,2088,490,0,0,0,0
5810,0,0,0,0,0,0,0,0,0,0,0,0,2084,482,0,0,0,0
5811,0,0,0,0,0,0,0,0,0,0,0,0,2086,489,0,0,0,0
5812,0,0,0,0,0,0,0,0,0,0,0,0,2065,479,0,0,0,0
5813,0,0,0,0,0,0,0,0,0,0,0,0,2085,484,0,0,0,0
5814,0,0,0,0,0,0,0,0,0,0,0,0,2126,478,0,0,0,0
5815,0,0,0,0,0,0,0,0,0,0,0,0,2147,495,0,0,0,0
5816,0,0,0,0,0,0,0,0,0,0,0,0,2145,499,0,0,0,0
5817,0,0,0,0,0,0,0,0,0,0,0,0,2137,502,0,0,0,0
5818,0,0,0,0,0,0,0,0,0,0,0,0,2148,492,0,0,0,0
5819,0,0,0,0,0,0,0,0,0,0,0,0,2136,477,0,0,0,0
5820,0,0,0,0,0,0,0,0,0,0,0,0,2152,469,0,0,0,0
5821,0,0,0,0,0,0,0,0,0,0,0,0,2141,462,0,0,0,0
5822,0,0,0,0,0,0,0,0,0,0,0,0,2148,484,0,0,0,0
5823,0,0,0,0,0,0,0,0,0,0,0,0,2141,498,0,0,0,0
5824,0,0,0,0,0,0,0,0,0,0,0,0,2110,495,0,0,0,0
5825,0,0,0,0,0,0,0,0,0,0,0,0,2099,508,0,0,0,0
5826,0,0,0,0,0,0,0,0,0,0,0,0,2112,520,0,0,0,0
5827,0,0,0,0,0,0,0,0,0,0,0,0,2113,534,0,0,0,0
5828,0,0,0,0,0,0,0,0,0,0,0,0,2110,538,0,0,0,0
5829,0,0,0,0,0,0,0,0,0,0,0,0,2130,550,0,0,0,0
5830,0,0,0,0,0,0,0,0,0,0,0,0,2130,533,0,0,0,0
5831,0,0,0,0,0,0,0,0,0,0,0,0,2162,528,0,0,0,0
5832,0,0,0,0,0,0,0,0,0,0,0,0,2174,513,0,0,0,0
5833,0,0,0,0,0,0,0,0,0,0,0,0,2185,513,0,0,0,0
5834,0,0,0,0,0,0,0,0,0,0,0,0,2178,532,0,0,0,0
5835,0,0,0,0,0,0,0,0,0,0,0,0,2227,509,0,0,0,0
5836,0,0,0,0,0,0,0,0,0,0,0,0,2209,503,0,0,0,0
5837,0,0,0,0,0,0,0,0,0,0,0,0,2201,489,0,0,0,0
5838,0,0,0,0,0,0,0,0,0,0,0,0,2200,491,0,0,0,0
5839,0,0,0,0,0,0,0,0,0,0,0,0,2205,484,0,0,0,0
5840,0,0,0,0,0,0,0,0,0,0,0,0,2220,499,0,0,0,0
5841,0,0,0,0,0,0,0,0,0,0,0,0,2202,495,0,0,0,0
5842,0,0,0,0,0,0,0,0,0,0,0,0,2240,500,0,0,0,0
5843,0,0,0,0,0,0,0,0,0,0,0,0,2211,484,0,0,0,0
5844,0,0,0,0,0,0,0,0,0,0,0,0,2233,496,0,0,0,0
5845,0,0,0,0,0,0,0,0,0,0,0,0,2227,490,0,0,0,0
5846,0,0,0,0,0,0,0,0,0,0,0,0,2285,474,0,0,0,0
5847,0,0,0,0,0,0,0,0,0,0,0,0,2297,486,0,0,0,0
5848,0,0,0,0,0,0,0,0,0,0,0,0,2259,482,0,0,0,0
5849,0,0,0,0,0,0,0,0,0,0,0,0,2283,475,0,0,0,0
5850,0,0,0,0,0,0,0,0,0,0,0,0,2257,459,0,0,0,0
5851,0,0,0,0,0,0,0,0,0,0,0,0,2245,450,0,0,0,0
5852,0,0,0,0,0,0,0,0,0,0,0,0,2229,470,0,0,0,0
5853,0,0,0,0,0,0,0,0,0,0,0,0,2222,457,0,0,0,0
5854,0,0,0,0,0,0,0,0,0,0,0,0,2201,457,0,0,0,0
5855,0,0,0,0,0,0,0,0,0,0,0,0,2197,471,0,0,0,0
5856,0,0,0,0,0,0,0,0,0,0,0,0,2179,493,0,0,0,0
5857,0,0,0,0,0,0,0,0,0,0,0,0,2151,479,0,0,0,0
5858,0,0,0,0,0,0,0,0,0,0,0,0,2165,493,0,0,0,0
5859,0,0,0,0,0,0,0,0,0,0,0,0,2136,508,0,0,0,0
5860,0,0,0,0,0,0,0,0,0,0,0,0,2116,507,0,0,0,0
5861,0,0,0,0,0,0,0,0,0,0,0,0,2097,503,0,0,0,0
5862,0,0,0,0,0,0,0,0,0,0,0,0,2120,511,0,0,0,0
5863,0,0,0,0,0,0,0,0,0,0,0,0,2109,519,0,0,0,0
5864,0,0,0,0,0,0,0,0,0,0,0,0,2138,515,0,0,0,0
5865,0,0,0,0,0,0,0,0,0,0,0,0,2150,529,0,0,0,0
5866,0,0,0,0,0,0,0,0,0,0,0,0,2118,524,0,0,0,0
5867,0,0,0,0,0,0,0,0,0,0,0,0,2120,526,0,0,0,0
5868,0,0,0,0,0,0,0,0,0,0,0,0,2100,523,0,0,0,0
5869,0,0,0,0,0,0,0,0,0,0,0,0,2100,512,0,0,0,0
5870,0,0,0,0,0,0,0,0,0,0,0,0,2118,501,0,0,0,0
5871,0,0,0,0,0,0,0,0,0,0,0,0,2101,489,0,0,0,0
5872,0,0,0,0,0,0,0,0,0,0,0,0,2107,481,0,0,0,0
5873,0,0,0,0,0,0,0,0,0,0,0,0,2113,497,0,0,0,0
5874,0,0,0,0,0,0,0,0,0,0,0,0,2104,474,0,0,0,0
5875,0,0,0,0,0,0,0,0,0,0,0,0,2140,502,0,0,0,0
5876,0,0,0,0,0,0,0,0,0,0,0,0,2142,505,0,0,0,0
5877,0,0,0,0,0,0,0,0,0,0,0,0,2186,492,0,0,0,0
5878,0,0,0,0,0,0,0,0,0,0,0,0,2172,499,0,0,0,0
5879,0,0,0,0,0,0,0,0,0,0,0,0,2139,491,0,0,0,0
5880,0,0,0,0,0,0,0,0,0,0,0,0,2133,519,0,0,0,0
5881,0,0,0,0,0,0,0,0,0,0,0,0,2091,532,0,0,0,0
5882,0,0,0,0,0,0,0,0,0,0,0,0,2073,514,0,0,0,0
5883,0,0,0,0,0,0,0,0,0,0,0,0,2097,521,0,0,0,0
5884,0,0,0,0,0,0,0,0,0,0,0,0,2114,517,0,0,0,0
5885,0,0,0,0,0,0,0,0,0,0,0,0,2135,527,0,0,0,0
5886,0,0,0,0,0,0,0,0,0,0,0,0,2135,505,0,0,0,0
5887,0,0,0,0,0,0,0,0,0,0,0,0,2101,509,0,0,0,0
5888,0,0,0,0,0,0,0,0,0,0,0,0,2078,509,0,0,0,0
5889,0,0,0,0,0,0,0,0,0,0,0,0,2066,513,0,0,0,0
5890,0,0,0,0,0,0,0,0,0,0,0,0,2080,520,0,0,0,0
5891,0,0,0,0,0,0,0,0,0,0,0,0,2073,527,0,0,0,0
5892,0,0,0,0,0,0,0,0,0,0,0,0,2047,532,0,0,0,0
5893,0,0,0,0,0,0,0,0,0,0,0,0,2011,525,0,0,0,0
5894,0,0,0,0,0,0,0,0,0,0,0,0,2000,519,0,0,0,0
5895,0,0,0,0,0,0,0,0,0,0,0,0,2007,519,0,0,0,0
5896,0,0,0,0,0,0,0,0,0,0,0,0,1992,517,0,0,0,0
5897,0,0,0,0,0,0,0,0,0,0,0,0,1992,513,0,0,0,0
5898,0,0,0,0,0,0,0,0,0,0,0,0,2017,512,0,0,0,0
5899,0,0,0,0,0,0,0,0,0,0,0,0,2024,511,0,0,0,0
5900,0,0,0,0,0,0,0,0,0,0,0,0,2064,518,0,0,0,0
5901,0,0,0,0,0,0,0,0,0,0,0,0,2043,515,0,0,0,0
5902,0,0,0,0,0,0,0,0,0,0,0,0,2046,524,0,0,0,0
5903,0,0,0,0,0,0,0,0,0,0,0,0,2049,518,0,0,0,0
5904,0,0,0,0,0,0,0,0,0,0,0,0,2040,509,0,0,0,0
5905,0,0,0,0,0,0,0,0,0,0,0,0,2048,514,0,0,0,0
5906,0,0,0,0,0,0,0,0,0,0,0,0,2039,504,0,0,0,0
5907,0,0,0,0,0,0,0,0,0,0,0,0,2059,515,0,0,0,0
5908,0,0,0,0,0,0,0,0,0,0,0,0,2072,528,0,0,0,0
5909,0,0,0,0,0,0,0,0,0,0,0,0,2087,535,0,0,0,0
5910,0,0,0,0,0,0,0,0,0,0,0,0,2072,549,0,0,0,0
5911,0,0,0,0,0,0,0,0,0,0,0,0,2066,544,0,0,0,0
5912,0,0,0,0,0,0,0,0,0,0,0,0,2089,553,0,0,0,0
5913,0,0,0,0,0,0,0,0,0,0,0,0,2107,521,0,0,0,0
5914,0,0,0,0,0,0,0,0,0,0,0,0,2079,534,0,0,0,0
5915,0,0,0,0,0,0,0,0,0,0,0,0,2051,524,0,0,0,0
5916,0,0,0,0,0,0,0,0,0,0,0,0,2022,538,0,0,0,0
5917,0,0,0,0,0,0,0,0,0,0,0,0,2035,540,0,0,0,0
5918,0,0,0,0,0,0,0,0,0,0,0,0,2024,553,0,0,0,0
5919,0,0,0,0,0,0,0,0,0,0,0,0,2038,549,0,0,0,0
5920,0,0,0,0,0,0,0,0,0,0,0,0,2033,546,0,0,0,0
5921,0,0,0,0,0,0,0,0,0,0,0,0,2055,575,0,0,0,0
5922,0,0,0,0,0,0,0,0,0,0,0,0,2043,600,0,0,0,0
5923,0,0,0,0,0,0,0,0,0,0,0,0,2083,609,0,0,0,0
5924,0,0,0,0,0,0,0,0,0,0,0,0,2105,609,0,0,0,0
5925,0,0,0,0,0,0,0,0,0,0,0,0,2084,609,0,0,0,0
5926,0,0,0,0,0,0,0,0,0,0,0,0,2031,611,0,0,0,0
5927,0,0,0,0,0,0,0,0,0,0,0,0,2057,598,0,0,0,0
5928,0,0,0,0,0,0,0,0,0,0,0,0,2068,577,0,0,0,0
5929,0,0,0,0,0,0,0,0,0,0,0,0,2052,586,0,0,0,0
5930,0,0,0,0,0,0,0,0,0,0,0,0,2088,593,0,0,0,0
5931,0,0,0,0,0,0,0,0,0,0,0,0,2138,611,0,0,0,0
5932,0,0,0,0,0,0,0,0,0,0,0,0,2149,598,0,0,0,0
5933,0,0,0,0,0,0,0,0,0,0,0,0,2126,593,0,0,0,0
5934,0,0,0,0,0,0,0,0,0,0,0,0,2130,590,0,0,0,0
5935,0,0,0,0,0,0,0,0,0,0,0,0,2198,593,0,0,0,0
5936,0,0,0,0,0,0,0,0,0,0,0,0,2183,582,0,0,0,0
5937,0,0,0,0,0,0,0,0,0,0,0,0,2209,575,0,0,0,0
5938,0,0,0,0,0,0,0,0,0,0,0,0,2212,578,0,0,0,0
5939,0,0,0,0,0,0,0,0,0,0,0,0,2162,580,0,0,0,0
5940,0,0,0,0,0,0,0,0,0,0,0,0,2122,581,0,0,0,0
5941,0,0,0,0,0,0,0,0,0,0,0,0,2094,582,0,0,0,0
5942,0,0,0,0,0,0,0,0,0,0,0,0,2112,578,0,0,0,0
5943,0,0,0,0,0,0,0,0,0,0,0,0,2116,570,0,0,0,0
5944,0,0,0,0,0,0,0,0,0,0,0,0,2063,560,0,0,0,0
5945,0,0,0,0,0,0,0,0,0,0,0,0,2101,546,0,0,0,0
5946,0,0,0,0,0,0,0,0,0,0,0,0,2104,577,0,0,0,0
5947,0,0,0,0,0,0,0,0,0,0,0,0,2117,577,0,0,0,0
5948,0,0,0,0,0,0,0,0,0,0,0,0,2116,583,0,0,0,0
5949,0,0,0,0,0,0,0,0,0,0,0,0,2133,574,0,0,0,0
5950,0,0,0,0,0,0,0,0,0,0,0,0,2135,583,0,0,0,0
5951,0,0,0,0,0,0,0,0,0,0,0,0,2137,583,0,0,0,0
5952,0,0,0,0,0,0,0,0,0,0,0,0,2106,592,0,0,0,0
5953,0,0,0,0,0,0,0,0,0,0,0,0,2105,590,0,0,0,0
5954,0,0,0,0,0,0,0,0,0,0,0,0,2100,579,0,0,0,0
5955,0,0,0,0,0,0,0,0,0,0,0,0,2119,572,0,0,0,0
5956,0,0,0,0,0,0,0,0,0,0,0,0,2095,542,0,0,0,0
5957,0,0,0,0,0,0,0,0,0,0,0,0,2108,531,0,0,0,0
5958,0,0,0,0,0,0,0,0,0,0,0,0,2107,525,0,0,0,0
5959,0,0,0,0,0,0,0,0,0,0,0,0,2124,527,0,0,0,0
5960,0,0,0,0,0,0,0,0,0,0,0,0,2100,530,0,0,0,0
5961,0,0,0,0,0,0,0,0,0,0,0,0,2082,562,0,0,0,0
5962,0,0,0,0,0,0,0,0,0,0,0,0,2077,557,0,0,0,0
5963,0,0,0,0,0,0,0,0,0,0,0,0,2111,553,0,0,0,0
5964,0,0,0,0,0,0,0,0,0,0,0,0,2140,533,0,0,0,0
5965,0,0,0,0,0,0,0,0,0,0,0,0,2150,525,0,0,0,0
5966,0,0,0,0,0,0,0,0,0,0,0,0,2123,542,0,0,0,0
5967,0,0,0,0,0,0,0,0,0,0,0,0,2112,553,0,0,0,0
5968,0,0,0,0,0,0,0,0,0,0,0,0,2110,549,0,0,0,0
5969,0,0,0,0,0,0,0,0,0,0,0,0,2141,550,0,0,0,0
5970,0,0,0,0,0,0,0,0,0,0,0,0,2107,553,0,0,0,0
5971,0,0,0,0,0,0,0,0,0,0,0,0,2046,565,0,0,0,0
5972,0,0,0,0,0,0,0,0,0,0,0,0,2026,551,0,0,0,0
5973,0,0,0,0,0,0,0,0,0,0,0,0,1987,568,0,0,0,0
5974,0,0,0,0,0,0,0,0,0,0,0,0,1954,579,0,0,0,0
5975,0,0,0,0,0,0,0,0,0,0,0,0,1912,585,0,0,0,0
5976,0,0,0,0,0,0,0,0,0,0,0,0,1906,589,0,0,0,0
5977,0,0,0,0,0,0,0,0,0,0,0,0,1881,578,0,0,0,0
5978,0,0,0,0,0,0,0,0,0,0,0,0,1872,602,0,0,0,0
5979,0,0,0,0,0,0,0,0,0,0,0,0,1873,594,0,0,0,0
5980,0,0,0,0,0,0,0,0,0,0,0,0,1873,580,0,0,0,0
5981,0,0,0,0,0,0,0,0,0,0,0,0,1869,579,0,0,0,0
5982,0,0,0,0,0,0,0,0,0,0,0,0,1889,593,0,0,0,0
5983,0,0,0,0,0,0,0,0,0,0,0,0,1887,595,0,0,0,0
5984,0,0,0,0,0,0,0,0,0,0,0,0,1911,592,0,0,0,0
5985,0,0,0,0,0,0,0,0,0,0,0,0,1947,591,0,0,0,0
5986,0,0,0,0,0,0,0,0,0,0,0,0,1954,598,0,0,0,0
5987,0,0,0,0,0,0,0,0,0,0,0,0,1983,598,0,0,0,0
5988,0,0,0,0,0,0,0,0,0,0,0,0,1971,608,0,0,0,0
5989,0,0,0,0,0,0,0,0,0,0,0,0,1972,605,0,0,0,0
5990,0,0,0,0,0,0,0,0,0,0,0,0,1969,595,0,0,0,0
5991,0,0,0,0,0,0,0,0,0,0,0,0,2023,609,0,0,0,0
5992,0,0,0,0,0,0,0,0,0,0,0,0,2000,609,0,0,0,0
5993,0,0,0,0,0,0,0,0,0,0,0,0,2022,613,0,0,0,0
5994,0,0,0,0,0,0,0,0,0,0,0,0,2091,601,0,0,0,0
5995,0,0,0,0,0,0,0,0,0,0,0,0,2091,601,0,0,0,0
5996,0,0,0,0,0,0,0,0,0,0,0,0,2099,593,0,0,0,0
5997,0,0,0,0,0,0,0,0,0,0,0,0,2107,590,0,0,0,0
5998,0,0,0,0,0,0,0,0,0,0,0,0,2087,598,0,0,0,0
5999,0,0,0,0,0,0,0,0,0,0,0,0,2061,591,0,0,0,0
6000,0,0,0,0,0,0,0,0,0,0,0,0,2123,578,0,0,0,0
6001,0,0,0,0,0,0,0,0,0,0,0,0,2093,585,0,0,0,0
6002,0,0,0,0,0,0,0,0,0,0,0,0,2075,587,0,0,0,0
6003,0,0,0,0,0,0,0,0,0,0,0,0,2066,593,0,0,0,0
6004,0,0,0,0,0,0,0,0,0,0,0,0,2065,616,0,0,0,0
6005,0,0,0,0,0,0,0,0,0,0,0,0,2050,624,0,0,0,0
6006,0,0,0,0,0,0,0,0,0,0,0,0,2035,618,0,0,0,0
6007,0,0,0,0,0,0,0,0,0,0,0,0,2058,600,0,0,0,0
6008,0,0,0,0,0,0,0,0,0,0,0,0,2077,585,0,0,0,0
6009,0,0,0,0,0,0,0,0,0,0,0,0,2106,578,0,0,0,0
6010,0,0,0,0,0,0,0,0,0,0,0,0,2099,575,0,0,0,0
6011,0,0,0,0,0,0,0,0,0,0,0,0,2128,575,0,0,0,0
6012,0,0,0,0,0,0,0,0,0,0,0,0,2118,583,0,0,0,0
6013,0,0,0,0,0,0,0,0,0,0,0,0,2161,588,0,0,0,0
6014,0,0,0,0,0,0,0,0,0,0,0,0,2156,590,0,0,0,0
6015,0,0,0,0,0,0,0,0,0,0,0,0,2176,585,0,0,0,0
6016,0,0,0,0,0,0,0,0,0,0,0,0,2195,580,0,0,0,0
6017,0,0,0,0,0,0,0,0,0,0,0,0,2186,574,0,0,0,0
6018,0,0,0,0,0,0,0,0,0,0,0,0,2159,576,0,0,0,0
6019,0,0,0,0,0,0,0,0,0,0,0,0,2135,591,0,0,0,0
6020,0,0,0,0,0,0,0,0,0,0,0,0,2153,593,0,0,0,0
6021,0,0,0,0,0,0,0,0,0,0,0,0,2109,621,0,0,0,0
6022,0,0,0,0,0,0,0,0,0,0,0,0,2097,635,0,0,0,0
6023,0,0,0,0,0,0,0,0,0,0,0,0,2090,639,0,0,0,0
6024,0,0,0,0,0,0,0,0,0,0,0,0,2092,631,0,0,0,0
6025,0,0,0,0,0,0,0,0,0,0,0,0,2085,625,0,0,0,0
6026,0,0,0,0,0,0,0,0,0,0,0,0,2064,643,0,0,0,0
6027,0,0,0,0,0,0,0,0,0,0,0,0,2066,639,0,0,0,0
6028,0,0,0,0,0,0,0,0,0,0,0,0,2042,638,0,0,0,0
6029,0,0,0,0,0,0,0,0,0,0,0,0,2033,648,0,0,0,0
6030,0,0,0,0,0,0,0,0,0,0,0,0,2015,648,0,0,0,0
6031,0,0,0,0,0,0,0,0,0,0,0,0,2025,645,0,0,0,0
6032,0,0,0,0,0,0,0,0,0,0,0,0,2004,649,0,0,0,0
6033,0,0,0,0,0,0,0,0,0,0,0,0,2043,665,0,0,0,0
6034,0,0,0,0,0,0,0,0,0,0,0,0,2029,665,0,0,0,0
6035,0,0,0,0,0,0,0,0,0,0,0,0,1992,665,0,0,0,0
6036,0,0,0,0,0,0,0,0,0,0,0,0,1964,642,0,0,0,0
6037,0,0,0,0,0,0,0,0,0,0,0,0,1959,639,0,0,0,0
6038,0,0,0,0,0,0,0,0,0,0,0,0,1934,627,0,0,0,0
6039,0,0,0,0,0,0,0,0,0,0,0,0,1924,644,0,0,0,0
6040,0,0,0,0,0,0,0,0,0,0,0,0,1911,651,0,0,0,0
6041,0,0,0,0,0,0,0,0,0,0,0,0,1942,639,0,0,0,0
6042,0,0,0,0,0,0,0,0,0,0,0,0,1936,632,0,0,0,0
6043,0,0,0,0,0,0,0,0,0,0,0,0,1909,618,0,0,0,0
6044,0,0,0,0,0,0,0,0,0,0,0,0,1900,620,0,0,0,0
6045,0,0,0,0,0,0,0,0,0,0,0,0,1894,610,0,0,0,0
6046,0,0,0,0,0,0,0,0,0,0,0,0,1908,606,0,0,0,0
6047,0,0,0,0,0,0,0,0,0,0,0,0,1889,614,0,0,0,0
6048,0,0,0,0,0,0,0,0,0,0,0,0,1879,624,0,0,0,0
6049,0,0,0,0,0,0,0,0,0,0,0,0,1878,607,0,0,0,0
6050,0,0,0,0,0,0,0,0,0,0,0,0,1901,604,0,0,0,0
6051,0,0,0,0,0,0,0,0,0,0,0,0,1903,577,0,0,0,0
6052,0,0,0,0,0,0,0,0,0,0,0,0,1883,562,0,0,0,0
6053,0,0,0,0,0,0,0,0,0,0,0,0,1877,569,0,0,0,0
6054,0,0,0,0,0,0,0,0,0,0,0,0,1889,577,0,0,0,0
6055,0,0,0,0,0,0,0,0,0,0,0,0,1905,577,0,0,0,0
6056,0,0,0,0,0,0,0,0,0,0,0,0,1928,568,0,0,0,0
6057,0,0,0,0,0,0,0,0,0,0,0,0,1896,556,0,0,0,0
6058,0,0,0,0,0,0,0,0,0,0,0,0,1896,578,0,0,0,0
6059,0,0,0,0,0,0,0,0,0,0,0,0,1906,575,0,0,0,0
6060,0,0,0,0,0,0,0,0,0,0,0,0,1879,572,0,0,0,0
6061,0,0,0,0,0,0,0,0,0,0,0,0,1844,562,0,0,0,0
6062,0,0,0,0,0,0,0,0,0,0,0,0,1852,557,0,0,0,0
6063,0,0,0,0,0,0,0,0,0,0,0,0,1863,542,0,0,0,0
6064,0,0,0,0,0,0,0,0,0,0,0,0,1844,543,0,0,0,0
6065,0,0,0,0,0,0,0,0,0,0,0,0,1858,552,0,0,0,0
6066,0,0,0,0,0,0,0,0,0,0,0,0,1861,551,0,0,0,0
6067,0,0,0,0,0,0,0,0,0,0,0,0,1847,546,0,0,0,0
6068,0,0,0,0,0,0,0,0,0,0,0,0,1856,537,0,0,0,0
6069,0,0,0,0,0,0,0,0,0,0,0,0,1874,523,0,0,0,0
6070,0,0,0,0,0,0,0,0,0,0,0,0,1909,528,0,0,0,0
6071,0,0,0,0,0,0,0,0,0,0,0,0,1937,516,0,0,0,0
6072,0,0,0,0,0,0,0,0,0,0,0,0,1943,523,0,0,0,0
6073,0,0,0,0,0,0,0,0,0,0,0,0,1903,529,0,0,0,0
6074,0,0,0,0,0,0,0,0,0,0,0,0,1928,554,0,0,0,0
6075,0,0,0,0,0,0,0,0,0,0,0,0,1937,540,0,0,0,0
6076,0,0,0,0,0,0,0,0,0,0,0,0,1948,554,0,0,0,0
6077,0,0,0,0,0,0,0,0,0,0,0,0,1943,565,0,0,0,0
6078,0,0,0,0,0,0,0,0,0,0,0,0,1971,586,0,0,0,0
6079,0,0,0,0,0,0,0,0,0,0,0,0,1970,596,0,0,0,0
6080,0,0,0,0,0,0,0,0,0,0,0,0,1966,589,0,0,0,0
6081,0,0,0,0,0,0,0,0,0,0,0,0,1982,589,0,0,0,0
6082,0,0,0,0,0,0,0,0,0,0,0,0,1999,594,0,0,0,0
6083,0,0,0,0,0,0,0,0,0,0,0,0,1988,613,0,0,0,0
6084,0,0,0,0,0,0,0,0,0,0,0,0,1935,599,0,0,0,0
6085,0,0,0,0,0,0,0,0,0,0,0,0,1958,587,0,0,0,0
6086,0,0,0,0,0,0,0,0,0,0,0,0,1975,590,0,0,0,0
6087,0,0,0,0,0,0,0,0,0,0,0,0,1956,588,0,0,0,0
6088,0,0,0,0,0,0,0,0,0,0,0,0,1951,587,0,0,0,0
6089,0,0,0,0,0,0,0,0,0,0,0,0,1939,594,0,0,0,0
6090,0,0,0,0,0,0,0,0,0,0,0,0,1975,575,0,0,0,0
6091,0,0,0,0,0,0,0,0,0,0,0,0,1966,579,0,0,0,0
6092,0,0,0,0,0,0,0,0,0,0,0,0,1960,576,0,0,0,0
6093,0,0,0,0,0,0,0,0,0,0,0,0,1967,571,0,0,0,0
6094,0,0,0,0,0,0,0,0,0,0,0,0,1967,574,0,0,0,0
6095,0,0,0,0,0,0,0,0,0,0,0,0,1961,581,0,0,0,0
6096,0,0,0,0,0,0,0,0,0,0,0,0,1927,573,0,0,0,0
6097,0,0,0,0,0,0,0,0,0,0,0,0,1949,586,0,0,0,0
6098,0,0,0,0,0,0,0,0,0,0,0,0,1964,579,0,0,0,0
6099,0,0,0,0,0,0,0,0,0,0,0,0,2054,597,0,0,0,0
6100,0,0,0,0,0,0,0,0,0,0,0,0,2007,577,0,0,0,0
6101,0,0,0,0,0,0,0,0,0,0,0,0,1995,562,0,0,0,0
6102,0,0,0,0,0,0,0,0,0,0,0,0,1990,562,0,0,0,0
6103,0,0,0,0,0,0,0,0,0,0,0,0,1982,554,0,0,0,0
6104,0,0,0,0,0,0,0,0,0,0,0,0,1970,543,0,0,0,0
6105,0,0,0,0,0,0,0,0,0,0,0,0,1984,543,0,0,0,0
6106,0,0,0,0,0,0,0,0,0,0,0,0,1983,554,0,0,0,0
6107,0,0,0,0,0,0,0,0,0,0,0,0,1936,560,0,0,0,0
6108,0,0,0,0,0,0,0,0,0,0,0,0,1913,566,0,0,0,0
6109,0,0,0,0,0,0,0,0,0,0,0,0,1925,570,0,0,0,0
6110,0,0,0,0,0,0,0,0,0,0,0,0,1933,589,0,0,0,0
6111,0,0,0,0,0,0,0,0,0,0,0,0,1976,569,0,0,0,0
6112,0,0,0,0,0,0,0,0,0,0,0,0,1992,578,0,0,0,0
6113,0,0,0,0,0,0,0,0,0,0,0,0,1955,568,0,0,0,0
6114,0,0,0,0,0,0,0,0,0,0,0,0,1963,559,0,0,0,0
6115,0,0,0,0,0,0,0,0,0,0,0,0,1934,557,0,0,0,0
6116,0,0,0,0,0,0,0,0,0,0,0,0,1913,559,0,0,0,0
6117,0,0,0,0,0,0,0,0,0,0,0,0,1931,580,0,0,0,0
6118,0,0,0,0,0,0,0,0,0,0,0,0,1898,589,0,0,0,0
6119,0,0,0,0,0,0,0,0,0,0,0,0,1886,605,0,0,0,0
6120,0,0,0,0,0,0,0,0,0,0,0,0,1880,599,0,0,0,0
6121,0,0,0,0,0,0,0,0,0,0,0,0,1869,615,0,0,0,0
6122,0,0,0,0,0,0,0,0,0,0,0,0,1889,614,0,0,0,0
6123,0,0,0,0,0,0,0,0,0,0,0,0,1882,617,0,0,0,0
6124,0,0,0,0,0,0,0,0,0,0,0,0,1878,619,0,0,0,0
6125,0,0,0,0,0,0,0,0,0,0,0,0,1865,612,0,0,0,0
6126,0,0,0,0,0,0,0,0,0,0,0,0,1839,604,0,0,0,0
6127,0,0,0,0,0,0,0,0,0,0,0,0,1827,615,0,0,0,0
6128,0,0,0,0,0,0,0,0,0,0,0,0,1842,610,0,0,0,0
6129,0,0,0,0,0,0,0,0,0,0,0,0,1840,619,0,0,0,0
6130,0,0,0,0,0,0,0,0,0,0,0,0,1812,629,0,0,0,0
6131,0,0,0,0,0,0,0,0,0,0,0,0,1819,611,0,0,0,0
6132,0,0,0,0,0,0,0,0,0,0,0,0,1823,600,0,0,0,0
6133,0,0,0,0,0,0,0,0,0,0,0,0,1774,591,0,0,0,0
6134,0,0,0,0,0,0,0,0,0,0,0,0,1768,576,0,0,0,0
6135,0,0,0,0,0,0,0,0,0,0,0,0,1750,592,0,0,0,0
6136,0,0,0,0,0,0,0,0,0,0,0,0,1718,583,0,0,0,0
6137,0,0,0,0,0,0,0,0,0,0,0,0,1712,593,0,0,0,0
6138,0,0,0,0,0,0,0,0,0,0,0,0,1712,606,0,0,0,0
6139,0,0,0,0,0,0,0,0,0,0,0,0,1723,601,0,0,0,0
6140,0,0,0,0,0,0,0,0,0,0,0,0,1750,596,0,0,0,0
6141,0,0,0,0,0,0,0,0,0,0,0,0,1754,586,0,0,0,0
6142,0,0,0,0,0,0,0,0,0,0,0,0,1752,598,0,0,0,0
6143,0,0,0,0,0,0,0,0,0,0,0,0,1773,602,0,0,0,0
6144,0,0,0,0,0,0,0,0,0,0,0,0,1782,608,0,0,0,0
