tag,elim,t_elim_years,t_end_days,final_f,set_id,rel,fy,p,q,fl,fs,mu,j,c
rel0p0300_fy0p8751_p0p1845_q0p1825_fl0p0000_fs0p8259_mu0p8491_j0p4456_c0p9001,1,10.791780821917808,3939,0,3290,0.03,0.8750533169697412,0.18454827006180777,0.1825259763570316,0,0.825902837260333,0.8491202598951152,0.4456060785302892,0.9001477574953437
rel0p0300_fy0p8752_p0p0913_q0p1249_fl0p0000_fs0p8225_mu0p9062_j0p5499_c0p9488,1,9.6,3504,0,990,0.03,0.8751512782649138,0.091317954574842,0.12491349981692156,0,0.8224507314342354,0.9062120963713294,0.5498779108540155,0.9487991297017316
rel0p0300_fy0p8752_p0p1069_q0p0391_fl0p0000_fs0p9658_mu0p8897_j0p7498_c0p9874,1,8.734246575342466,3188,0,9716,0.03,0.8752408419240452,0.1068846726946393,0.03910228919174056,0,0.965806077700113,0.8897330699344306,0.7497616749991662,0.987411569520086
rel0p0300_fy0p8753_p0p1192_q0p1178_fl0p0000_fs0p8953_mu0p8967_j0p9142_c0p9119,1,9.115068493150686,3327,0,1349,0.03,0.8753210051782989,0.11916961762391032,0.11781197831681,0,0.895348241814985,0.8966793005644623,0.9141601033391664,0.9119280144010812
rel0p0300_fy0p8754_p0p1240_q0p0212_fl0p0000_fs0p9282_mu0p9125_j0p3825_c0p9589,1,9.63013698630137,3515,0,3223,0.03,0.8754046858711169,0.12402626604388468,0.02116595940850209,0,0.9282312497431412,0.9125357337730006,0.38250221568068954,0.9588530673789092
rel0p0300_fy0p8755_p0p0729_q0p0842_fl0p0000_fs0p8816_mu0p9413_j0p4141_c0p8420,1,9.304109589041095,3396,0,3373,0.03,0.8754843018901908,0.07293482366744895,0.08416434775860049,0,0.8816096037042607,0.941267920019729,0.41411881230354775,0.8420104604428122
rel0p0300_fy0p8756_p0p0835_q0p0355_fl0p0000_fs0p9910_mu0p9837_j0p3030_c0p8010,1,8.646575342465754,3156,0,3117,0.03,0.8755821873727627,0.08353367147049867,0.0354913301412994,0,0.991035592941367,0.9836740689112992,0.30301912965790834,0.8010225345775764
rel0p0300_fy0p8756_p0p1097_q0p0888_fl0p0000_fs0p9851_mu0p9835_j0p0731_c0p8596,1,10.175342465753424,3714,0,5696,0.03,0.8756328919782117,0.10972556943113916,0.08882729925500694,0,0.9851139927892668,0.9834615636367398,0.07308179658630397,0.8595707103123097
rel0p0300_fy0p8757_p0p0098_q0p0314_fl0p0000_fs0p8147_mu0p9813_j0p2503_c0p9137,1,9.002739726027396,3286,0,1193,0.03,0.8757078143966943,0.00978823547152336,0.03141181269270834,0,0.8146715583323735,0.9812566644548532,0.2503414855810115,0.9137486134394538
rel0p0300_fy0p8758_p0p1411_q0p0117_fl0p0000_fs0p9453_mu0p8848_j0p1557_c0p8776,1,9.126027397260273,3331,0,8143,0.03,0.8758250032659807,0.14114248910108115,0.01171111742118373,0,0.9452611077317176,0.8847605428118585,0.15572953259230127,0.8775819908432383
rel0p0300_fy0p8759_p0p0090_q0p1814_fl0p0000_fs0p9633_mu0p8981_j0p5512_c0p8937,1,8.868493150684932,3237,0,9047,0.03,0.8758559366021865,0.00902577977296896,0.18137168485941832,0,0.963301765125296,0.898129604323823,0.551207327988185,0.893725218527643
rel0p0300_fy0p8760_p0p0931_q0p1964_fl0p0000_fs0p8666_mu0p8762_j0p3258_c0p8179,1,10.761643835616438,3928,0,266,0.03,0.875968591261264,0.09309759901635348,0.19638997067005373,0,0.8666258480231465,0.8761528185043996,0.32578604135774075,0.8178593277539546
rel0p0300_fy0p8761_p0p0905_q0p1697_fl0p0000_fs0p9950_mu0p9491_j0p8603_c0p9467,1,9.821917808219178,3585,0,4052,0.03,0.876076840127483,0.09047896387530956,0.16965341776201037,0,0.9950106573416432,0.949131557044182,0.8602510372902732,0.9467413869851456
rel0p0300_fy0p8762_p0p1066_q0p1950_fl0p0000_fs0p8597_mu0p9645_j0p2632_c0p8158,0,11.136986301369863,4065,3825,4991,0.03,0.8761825106344558,0.10660198992545718,0.19503950109739324,0,0.8596971781870816,0.9645434838857736,0.26320185336910656,0.8157691719946312
rel0p0300_fy0p8762_p0p1441_q0p1063_fl0p0000_fs0p8829_mu0p8599_j0p3017_c0p8174,1,11.282191780821918,4118,0,4196,0.03,0.8761503369559349,0.14408305067679847,0.1063139523247257,0,0.8829082359829219,0.8599099364281958,0.30169910466033034,0.8173818505301746
rel0p0300_fy0p8763_p0p1489_q0p0424_fl0p0000_fs0p8262_mu0p8332_j0p5027_c0p8606,1,9.95890410958904,3635,0,6419,0.03,0.8762691583438778,0.14885773068695796,0.04242687643378042,0,0.8261753233986442,0.8331979799909703,0.5026837797098793,0.8605603684499861
rel0p0300_fy0p8764_p0p1662_q0p1283_fl0p0000_fs0p9169_mu0p9441_j0p4218_c0p8176,1,9.846575342465753,3594,0,8329,0.03,0.8764370448298753,0.1661912619075505,0.128272571940152,0,0.9169202868123912,0.944113865820188,0.4217833856186131,0.8175704708419554
rel0p0300_fy0p8764_p0p1668_q0p1545_fl0p0000_fs0p9556_mu0p8220_j0p9148_c0p9767,1,9.610958904109589,3508,0,5083,0.03,0.8763998711659386,0.16680879351356068,0.15454511696320494,0,0.9555673004935497,0.8219983291568375,0.9147631234861444,0.9767205654108384
rel0p0300_fy0p8765_p0p1391_q0p1378_fl0p0000_fs0p8999_mu0p8989_j0p5874_c0p8414,1,10.021917808219179,3658,0,3151,0.03,0.8764815716947802,0.13910157593840267,0.13775769303241278,0,0.8999361768403323,0.8989330259488384,0.5873716883156681,0.8414064150854899
rel0p0300_fy0p8766_p0p0784_q0p0169_fl0p0000_fs0p9768_mu0p8449_j0p0722_c0p8182,1,9.087671232876712,3317,0,4337,0.03,0.8765692643085867,0.07836094435630367,0.01685382306387182,0,0.976805987934484,0.8448588590453519,0.07219173655954655,0.8182354947597021
rel0p0300_fy0p8767_p0p0971_q0p1743_fl0p0000_fs0p8978_mu0p9448_j0p8264_c0p8312,1,10.227397260273973,3733,0,5254,0.03,0.8766646460396423,0.0971037792931404,0.17427822897688486,0,0.8977600486437977,0.9447798751978344,0.8263877870891941,0.8312271119584284
rel0p0300_fy0p8767_p0p1551_q0p1109_fl0p0000_fs0p9444_mu0p8123_j0p1167_c0p8964,1,9.213698630136987,3363,0,693,0.03,0.8767296296747775,0.15513435502362438,0.11094234664462042,0,0.9444211986728432,0.8123281971529546,0.1167198948532343,0.8964006864081789
rel0p0300_fy0p8769_p0p0081_q0p1016_fl0p0000_fs0p8524_mu0p9727_j0p0908_c0p9755,1,9.194520547945206,3356,0,4839,0.03,0.8768674470349216,0.00810354711060878,0.10155676764702892,0,0.852383022768721,0.9726767565163364,0.0908183258344885,0.9754644956120012
rel0p0300_fy0p8769_p0p0191_q0p0308_fl0p0000_fs0p9294_mu0p9410_j0p0035_c0p9059,1,8.435616438356165,3079,0,4169,0.03,0.876891705215741,0.01913907357950229,0.03079800860922783,0,0.9293812801839364,0.9410114343172638,0.00353142362614162,0.905891751499977
rel0p0300_fy0p8770_p0p1755_q0p1401_fl0p0000_fs0p8396_mu0p9251_j0p5986_c0p9889,1,10.254794520547945,3743,0,1058,0.03,0.8769621626979485,0.1754759177649906,0.14012651797263417,0,0.8395681334621646,0.9250517413260136,0.5986387081862893,0.988914240023233
rel0p0300_fy0p8771_p0p1526_q0p0024_fl0p0000_fs0p8346_mu0p9835_j0p8543_c0p8912,1,10.197260273972603,3722,0,5581,0.03,0.877099917601105,0.15259178933554796,0.0023636927634431,0,0.8346058643337758,0.9835492875652202,0.8543027455670759,0.8911526839308535
rel0p0300_fy0p8772_p0p1884_q0p1528_fl0p0000_fs0p8143_mu0p9231_j0p3748_c0p8623,1,10.621917808219179,3877,0,5401,0.03,0.8771879093142227,0.18837837501741017,0.15280820599323142,0,0.8142819998116698,0.923068246201207,0.3748142630056478,0.8622733702180582
rel0p0300_fy0p8773_p0p1371_q0p0276_fl0p0000_fs0p9217_mu0p9191_j0p4190_c0p9109,1,10.24931506849315,3741,0,992,0.03,0.8772670739659107,0.13705996547461488,0.02756864238585345,0,0.9216762225431298,0.9190704899215326,0.41895035027433186,0.9109269077786756
rel0p0300_fy0p8773_p0p1786_q0p0361_fl0p0000_fs0p8196_mu0p9635_j0p0728_c0p9099,1,10.03013698630137,3661,0,6041,0.03,0.8773395966584236,0.17857747486565265,0.03607760487601626,0,0.8195776494375943,0.963527947280584,0.07284835552836302,0.9098876448537736
rel0p0300_fy0p8774_p0p1087_q0p1842_fl0p0000_fs0p9554_mu0p9498_j0p2193_c0p8425,1,9.452054794520548,3450,0,756,0.03,0.8774121863665245,0.10868606826804111,0.184241271179989,0,0.9553709221987192,0.9498385363022936,0.2193243960163556,0.8425321255845019
rel0p0300_fy0p8775_p0p1118_q0p0702_fl0p0000_fs0p9980_mu0p8339_j0p7807_c0p9380,1,9.186301369863013,3353,0,8950,0.03,0.8774969156485983,0.11184460615868216,0.07020057957307901,0,0.9979583813518564,0.8338804535090225,0.7807287286433159,0.9379769261047664
rel0p0300_fy0p8776_p0p1884_q0p0084_fl0p0000_fs0p8210_mu0p8975_j0p2405_c0p9176,1,10.830136986301369,3953,0,8964,0.03,0.8775529561948032,0.18844005995465443,0.00835057646655477,0,0.820960356400609,0.8975353337030765,0.24051681856981016,0.9175774696702184
rel0p0300_fy0p8777_p0p0661_q0p0355_fl0p0000_fs0p8818_mu0p8704_j0p8695_c0p9649,1,9.819178082191781,3584,0,296,0.03,0.877687469733581,0.06606035759909544,0.03552478171630762,0,0.8817640007467196,0.8704134972876404,0.8694500925239176,0.9648501014634128
rel0p0300_fy0p8777_p0p1286_q0p1731_fl0p0000_fs0p9558_mu0p9229_j0p4819_c0p8447,1,10.01917808219178,3657,0,2048,0.03,0.8776517841131242,0.12855341214889196,0.17307515163816511,0,0.9558287857864658,0.9228761437826604,0.48187547015780585,0.8447121595898085
rel0p0300_fy0p8778_p0p0697_q0p0356_fl0p0000_fs0p8072_mu0p8172_j0p5682_c0p8318,1,10.104109589041096,3688,0,4288,0.03,0.8777944509281406,0.06970989687249064,0.03556262390470132,0,0.8071730874606595,0.8171525766422786,0.568205128637678,0.831792473313557
rel0p0300_fy0p8779_p0p0890_q0p1544_fl0p0000_fs0p9753_mu0p9292_j0p1036_c0p8631,1,9.964383561643835,3637,0,8890,0.03,0.8778998548187129,0.08896930785424077,0.1543689576308243,0,0.9753458710326952,0.9291834079418052,0.10355309363952836,0.8631140614991868
rel0p0300_fy0p8780_p0p0889_q0p0380_fl0p0000_fs0p9075_mu0p9870_j0p9890_c0p9422,1,9.263013698630138,3381,0,7930,0.03,0.8779642509322427,0.08894864558372181,0.037975243345825,0,0.9075283987698798,0.9869571030324232,0.9890312888853484,0.9421660426174058
rel0p0300_fy0p8780_p0p1998_q0p0648_fl0p0000_fs0p8956_mu0p9350_j0p4125_c0p9555,1,9.761643835616438,3563,0,9188,0.03,0.8780401659696178,0.19975593720634,0.0647583750143135,0,0.8955519047232345,0.9349888620657708,0.412549062778987,0.9554919315835834
rel0p0300_fy0p8781_p0p1855_q0p0412_fl0p0000_fs0p9841_mu0p9377_j0p3513_c0p8780,1,10.035616438356165,3663,0,6599,0.03,0.8780827100867219,0.18552263859901577,0.04121488461406902,0,0.9840582231645938,0.937728176696906,0.3513308949060505,0.8779692647481431
rel0p0300_fy0p8782_p0p1668_q0p1026_fl0p0000_fs0p9202_mu0p9679_j0p9459_c0p9307,1,9.09041095890411,3318,0,6332,0.03,0.8782332210412995,0.16684996359525717,0.1026243237096211,0,0.9202463358519412,0.9678927590020328,0.9458827736062696,0.930683794011576
rel0p0300_fy0p8783_p0p0338_q0p1095_fl0p0000_fs0p8962_mu0p9412_j0p0466_c0p9630,1,8.652054794520549,3158,0,973,0.03,0.8783184634186327,0.03380606274200137,0.10954208176974208,0,0.896164331874894,0.9411732710649308,0.04660573208287824,0.9629983608036397
rel0p0300_fy0p8784_p0p0574_q0p1661_fl0p0000_fs0p9305_mu0p9014_j0p7412_c0p8390,1,9.821917808219178,3585,0,425,0.03,0.8783723195705564,0.05737963594749105,0.16605359538014514,0,0.930472014722675,0.9013646032154374,0.7411839960020501,0.8390437652772899
rel0p0300_fy0p8784_p0p0875_q0p1896_fl0p0000_fs0p9999_mu0p9522_j0p7021_c0p9486,1,8.783561643835617,3206,0,6389,0.03,0.8784428970500642,0.08754839243382682,0.1895633429451147,0,0.999909881370822,0.9521722232903028,0.7020789384081494,0.9486272753852792
rel0p0300_fy0p8785_p0p1532_q0p0890_fl0p0000_fs0p8917_mu0p9499_j0p3879_c0p9817,1,9.712328767123287,3545,0,8169,0.03,0.8785232659346984,0.15321652505118866,0.08903537638314535,0,0.8916786491126987,0.9499204826128996,0.38787079333818986,0.981676009079246
rel0p0300_fy0p8786_p0p0837_q0p1428_fl0p0000_fs0p9723_mu0p8305_j0p8413_c0p8424,1,9.767123287671232,3565,0,2752,0.03,0.8786079161025584,0.08371000396119897,0.14277757681222633,0,0.9722848676376836,0.8305464636797691,0.8413138919063146,0.8424202548342012
rel0p0300_fy0p8787_p0p0318_q0p1411_fl0p0000_fs0p8777_mu0p8295_j0p6162_c0p8655,1,9.331506849315069,3406,0,4082,0.03,0.8786579582405276,0.03182966094817966,0.14111913150175476,0,0.8776960434754566,0.829543158570244,0.6161869561878266,0.8654728990439
rel0p0300_fy0p8787_p0p0831_q0p0172_fl0p0000_fs0p9661_mu0p8287_j0p7283_c0p8160,1,9.372602739726027,3421,0,8584,0.03,0.8787481612680481,0.08305612422628794,0.01715207246837206,0,0.9661258137990208,0.8286544177655504,0.7283067264569225,0.8160022411598172
rel0p0300_fy0p8789_p0p0109_q0p0813_fl0p0000_fs0p8570_mu0p8235_j0p0233_c0p9830,1,8.75068493150685,3194,0,4331,0.03,0.8788793340343797,0.01094400830750353,0.08134392518837937,0,0.8569596450254834,0.8234653135324922,0.02333710747610311,0.9830261483150068
rel0p0300_fy0p8789_p0p1566_q0p1988_fl0p0000_fs0p9782_mu0p8428_j0p1519_c0p8535,1,10.32054794520548,3767,0,181,0.03,0.8789347277376802,0.15660227237682325,0.19875152190325784,0,0.9781891250171793,0.8428479708881443,0.15186419426533393,0.8534894303444122
rel0p0300_fy0p8790_p0p1353_q0p0231_fl0p0000_fs0p8299_mu0p8949_j0p0761_c0p8085,1,10.131506849315068,3698,0,5591,0.03,0.8790386674543658,0.13533591092816089,0.02309233506148215,0,0.8298844266719604,0.8949014813029813,0.07613463859669864,0.8085026040738309
rel0p0300_fy0p8791_p0p1670_q0p0393_fl0p0000_fs0p9669_mu0p9672_j0p8469_c0p8399,1,10.882191780821918,3972,0,3836,0.03,0.8790919289936685,0.1670020170505997,0.03931091093302238,0,0.966879288822082,0.9672438732532784,0.8468703528728336,0.8398685704399134
rel0p0300_fy0p8792_p0p0232_q0p0641_fl0p0000_fs0p8353_mu0p8860_j0p3494_c0p9816,1,8.465753424657533,3090,0,9508,0.03,0.8791586737735197,0.02316365330650471,0.06413948663876393,0,0.8352558456572937,0.8860146674403175,0.34935556671784723,0.9816285163186258
rel0p0300_fy0p8793_p0p0572_q0p1581_fl0p0000_fs0p9489_mu0p8969_j0p2208_c0p8011,1,9.427397260273972,3441,0,3447,0.03,0.8792523211868295,0.05715484269998502,0.15811930511011743,0,0.9488616856445232,0.8968903084226092,0.2208338993146317,0.8011130031382013
rel0p0300_fy0p8793_p0p0779_q0p0058_fl0p0000_fs0p8742_mu0p8868_j0p9857_c0p8493,1,9.068493150684931,3310,0,6073,0.03,0.8793207296517305,0.07791777915135958,0.00579239232573192,0,0.8742019093469251,0.8868453992724559,0.9856883897547845,0.8493433324917778
rel0p0300_fy0p8794_p0p0291_q0p1880_fl0p0000_fs0p8808_mu0p8417_j0p9804_c0p9552,1,8.63013698630137,3150,0,1048,0.03,0.8793618652951531,0.02909223489448428,0.18798220691883005,0,0.8807604845089931,0.841729920549891,0.9804189510012512,0.9552259382401128
rel0p0300_fy0p8795_p0p0295_q0p0304_fl0p0000_fs0p9479_mu0p8802_j0p5895_c0p9021,1,8.73972602739726,3190,0,3934,0.03,0.8794522753583827,0.0295256405421067,0.03036857134394813,0,0.9479286890143948,0.8801916869903542,0.5895346672102343,0.9021090233521256
rel0p0300_fy0p8795_p0p0348_q0p1051_fl0p0000_fs0p9478_mu0p8520_j0p8871_c0p9802,1,9.698630136986301,3540,0,4555,0.03,0.8795407826720365,0.03479139774098061,0.1050797586887004,0,0.947785002851314,0.8519588570181933,0.8871099382129032,0.9801596379338904
rel0p0300_fy0p8796_p0p0364_q0p0340_fl0p0000_fs0p8801_mu0p9666_j0p3730_c0p8254,1,10.06027397260274,3672,0,9031,0.03,0.8796015803013184,0.03635731001426001,0.03398341011079028,0,0.8800512986691855,0.9665621158675524,0.372970800271444,0.8253752780146385
rel0p0300_fy0p8797_p0p1724_q0p0655_fl0p0000_fs0p8464_mu0p8734_j0p9871_c0p9647,1,9.967123287671233,3638,0,1439,0.03,0.879721966961138,0.17236138908024412,0.06550423204414081,0,0.846396539346138,0.8734357779647224,0.9870627316384112,0.9647493463932862
rel0p0300_fy0p8798_p0p0008_q0p0494_fl0p0000_fs0p9227_mu0p8374_j0p1486_c0p8461,1,9.276712328767124,3386,0,4260,0.03,0.8797790939732082,7.658151878463105e-4,0.04943005469606724,0,0.9227034250226198,0.8374127809914993,0.1486486162099056,0.8461022638241901
rel0p0300_fy0p8799_p0p0899_q0p0648_fl0p0000_fs0p9108_mu0p9692_j0p0421_c0p8060,1,9.317808219178081,3401,0,131,0.03,0.8799269368436933,0.08985077685630881,0.06476210699893535,0,0.9107745025396068,0.9691892085285438,0.042068505671061573,0.806025470597134
rel0p0300_fy0p8799_p0p1734_q0p0932_fl0p0000_fs0p9371_mu0p9208_j0p3685_c0p8336,1,9.693150684931506,3538,0,9786,0.03,0.8798838085699641,0.17339250936476047,0.09324613135961352,0,0.9370811355159292,0.9207965298501868,0.36850622779692055,0.8335532031283901
rel0p0300_fy0p8801_p0p0863_q0p0756_fl0p0000_fs0p9140_mu0p8713_j0p7910_c0p9876,1,8.857534246575343,3233,0,584,0.03,0.8800567515159772,0.08633638828692027,0.0756143248595018,0,0.9140206710312796,0.8712722904225393,0.7909792427740758,0.9875965225402032
rel0p0300_fy0p8801_p0p1539_q0p1435_fl0p0000_fs0p9502_mu0p8322_j0p2381_c0p9517,1,10.095890410958905,3685,0,7285,0.03,0.8801191548133642,0.15386143957130613,0.14350958934605124,0,0.9501903652483598,0.8321576326225466,0.2380848144476069,0.9517005888249306
rel0p0300_fy0p8802_p0p1603_q0p1333_fl0p0000_fs0p9964_mu0p9108_j0p8757_c0p8838,1,10.03013698630137,3661,0,2216,0.03,0.8802098685340398,0.1603027300838521,0.13332910454315136,0,0.9963964805368892,0.9108488965638356,0.8757047490441473,0.8837670679959841
rel0p0300_fy0p8803_p0p0286_q0p1667_fl0p0000_fs0p8099_mu0p9110_j0p4483_c0p8486,1,10.468493150684932,3821,0,8543,0.03,0.8802643925493956,0.02856852027312386,0.16667750388004818,0,0.8099012125345972,0.9109935872955668,0.4482559632236371,0.8486142817475927
rel0p0300_fy0p8803_p0p0721_q0p1933_fl0p0000_fs0p8206_mu0p9922_j0p1051_c0p8280,1,11.03013698630137,4026,0,2905,0.03,0.8803489974106662,0.07206723558932077,0.19334322559023745,0,0.8205751259335876,0.9922287743080592,0.10509891998253296,0.8280046908098133
rel0p0300_fy0p8804_p0p0448_q0p1800_fl0p0000_fs0p9411_mu0p9906_j0p2774_c0p8040,1,9.178082191780822,3350,0,8616,0.03,0.8804259788544104,0.04476673062491696,0.17996922887504102,0,0.9410894123743708,0.9905810458726948,0.27742184543297627,0.8039826977824885
rel0p0300_fy0p8805_p0p1300_q0p1196_fl0p0000_fs0p8134_mu0p8956_j0p0288_c0p8465,1,10.476712328767123,3824,0,1170,0.03,0.8805292183445954,0.13004126468942967,0.11962704725388904,0,0.8133999965467956,0.8956220340881823,0.02883483998684678,0.8464911697805487
rel0p0300_fy0p8806_p0p0138_q0p1808_fl0p0000_fs0p9771_mu0p9786_j0p7720_c0p9129,1,9.10958904109589,3325,0,9604,0.03,0.8805903803611175,0.01382659014818258,0.1808205835788231,0,0.9771484788249806,0.9785742603682728,0.7720247397938976,0.9129055227648748
rel0p0300_fy0p8807_p0p1221_q0p0250_fl0p0000_fs0p9474_mu0p8936_j0p8878_c0p8591,1,9.495890410958904,3466,0,3488,0.03,0.8806798637705484,0.12207778911074624,0.02504842462052591,0,0.9474148785582184,0.8936488885018044,0.8877962674137437,0.859064520333861
rel0p0300_fy0p8807_p0p1657_q0p0361_fl0p0000_fs0p9161_mu0p9652_j0p0576_c0p9925,1,9.101369863013698,3322,0,1655,0.03,0.8807458865923807,0.16572982955474408,0.03611931077434215,0,0.9160629185481276,0.9652338528441264,0.05764275147663429,0.9924568381096376
rel0p0300_fy0p8808_p0p0037_q0p1058_fl0p0000_fs0p8911_mu0p9418_j0p1173_c0p8479,1,10.153424657534247,3706,0,7772,0.03,0.88082786809152,0.00369846498600672,0.10578652917250991,0,0.8910776299601374,0.941802133570672,0.11728551949711982,0.8478521789589618
rel0p0300_fy0p8809_p0p1846_q0p0186_fl0p0000_fs0p8107_mu0p9879_j0p5878_c0p8019,1,11.73972602739726,4285,0,7570,0.03,0.880945443234723,0.18458211827219,0.01855579030288383,0,0.8107465112088434,0.9878922276955378,0.5878196424404625,0.8018601062780479
rel0p0300_fy0p8810_p0p1682_q0p0452_fl0p0000_fs0p8879_mu0p8220_j0p4599_c0p9371,1,9.830136986301369,3588,0,9582,0.03,0.8810045849934034,0.1681697888752632,0.04519517769084778,0,0.8878545405994216,0.8219605221447069,0.45986847888743504,0.9370848063072422
rel0p0300_fy0p8811_p0p0555_q0p1967_fl0p0000_fs0p8446_mu0p8257_j0p5791_c0p9959,1,9.46027397260274,3453,0,2007,0.03,0.881077450585775,0.05545143052763771,0.19669369929764888,0,0.8446026419681963,0.825650091987867,0.5791450778797734,0.9958816744521491
rel0p0300_fy0p8812_p0p0590_q0p1934_fl0p0000_fs0p8295_mu0p9563_j0p2274_c0p8816,1,10.09041095890411,3683,0,1143,0.03,0.8811627541244029,0.05897750539039262,0.1933792186571099,0,0.8294792369838245,0.9562537053801026,0.22737882189236117,0.8816190404752083
rel0p0300_fy0p8812_p0p1343_q0p1882_fl0p0000_fs0p8341_mu0p9592_j0p4890_c0p9470,1,9.942465753424658,3629,0,4039,0.03,0.8812080279923789,0.1342645809723111,0.18823952039639932,0,0.8341106739261142,0.959234800379523,0.4889826160236029,0.9470063487647428
rel0p0300_fy0p8813_p0p0864_q0p0565_fl0p0000_fs0p8127_mu0p9848_j0p2165_c0p8611,1,10.246575342465754,3740,0,6552,0.03,0.8813305039082282,0.08644343518584502,0.05648008940150961,0,0.812661781761311,0.9848115797026176,0.2164750703083584,0.8610544151814282
rel0p0300_fy0p8814_p0p0488_q0p0275_fl0p0000_fs0p9847_mu0p9285_j0p9955_c0p8774,1,8.35890410958904,3051,0,2859,0.03,0.8814352795816773,0.04878290146742482,0.02748299770937301,0,0.9846808508683416,0.9284878662450564,0.9954783186096464,0.8774154765342456
rel0p0300_fy0p8815_p0p1579_q0p0373_fl0p0000_fs0p9520_mu0p9021_j0p7486_c0p8364,1,10.345205479452055,3776,0,8711,0.03,0.8814580437978357,0.15785810830626637,0.03733603597413748,0,0.9520401046317256,0.9020624217418908,0.7485998954156413,0.8364156865557377
rel0p0300_fy0p8816_p0p0929_q0p1590_fl0p0000_fs0p9765_mu0p9528_j0p6387_c0p8865,1,9.189041095890412,3354,0,1322,0.03,0.8815922999285162,0.092930999079654,0.1590053880498838,0,0.9765138572602068,0.9527843892578456,0.6386742234151578,0.8864582101915172
rel0p0300_fy0p8817_p0p0289_q0p1654_fl0p0000_fs0p9334_mu0p9077_j0p9939_c0p8339,1,9.484931506849316,3462,0,4770,0.03,0.8816771673358976,0.02892049344453495,0.16542775043088012,0,0.9333571039782744,0.9076823288531044,0.9939239371070638,0.8338654773509736
rel0p0300_fy0p8817_p0p1034_q0p0479_fl0p0000_fs0p9604_mu0p9649_j0p3580_c0p8273,1,9.465753424657533,3455,0,5583,0.03,0.8817323249451816,0.10336623897527812,0.04791948069783394,0,0.96038350189609,0.964870943023269,0.35795950316865927,0.8272995618897258
rel0p0300_fy0p8818_p0p0350_q0p0410_fl0p0000_fs0p8402_mu0p9630_j0p5969_c0p9105,1,9.416438356164383,3437,0,4890,0.03,0.8818028384463863,0.03504545624468476,0.04101106101728044,0,0.8401837601267035,0.9630328132122896,0.596864988339995,0.9104906818817696
rel0p0300_fy0p8819_p0p0997_q0p0390_fl0p0000_fs0p9046_mu0p9696_j0p8498_c0p9913,1,9.841095890410958,3592,0,4327,0.03,0.8818545048179665,0.09966594019618352,0.03896211414759513,0,0.9046401714829496,0.96964874427808,0.8497589724831051,0.991253449919722
rel0p0300_fy0p8820_p0p1189_q0p1428_fl0p0000_fs0p9799_mu0p8202_j0p7860_c0p9871,1,8.92054794520548,3256,0,9000,0.03,0.8819618388605119,0.11885468560977372,0.14282132957933938,0,0.9798850985077164,0.8202387514361693,0.7859823544912972,0.9871370249315632
rel0p0300_fy0p8821_p0p0938_q0p0379_fl0p0000_fs0p9367_mu0p8470_j0p7181_c0p8858,1,9.424657534246576,3440,0,896,0.03,0.8821408646500111,0.09380535714214204,0.03792752077376936,0,0.9367200425652276,0.84700920416262,0.7181173437311081,0.8857605742804381
rel0p0300_fy0p8821_p0p0965_q0p0316_fl0p0000_fs0p9290_mu0p8280_j0p2625_c0p8094,1,10.09041095890411,3683,0,2510,0.03,0.8820751106681675,0.09651373620327096,0.03161331449682824,0,0.9289683711589828,0.8280219117509248,0.26250609813637565,0.8093757311302889
rel0p0300_fy0p8822_p0p0167_q0p0710_fl0p0000_fs0p9141_mu0p8406_j0p1807_c0p9208,1,8.830136986301369,3223,0,6337,0.03,0.8821828241383098,0.01673023780314717,0.071030693424181085,0,0.9141317261977634,0.8406291376005486,0.1807212105039507,0.9208449229329404
rel0p0300_fy0p8823_p0p1760_q0p0980_fl0p0000_fs0p9193_mu0p8930_j0p7029_c0p8096,1,10.676712328767124,3897,0,8657,0.03,0.8822691920080037,0.17599588979426306,0.09798090851073156,0,0.9193443256376684,0.8929882545403625,0.7029043077600887,0.8096174242062542
rel0p0300_fy0p8824_p0p1196_q0p0992_fl0p0000_fs0p8889_mu0p8992_j0p7610_c0p8404,1,9.95068493150685,3632,0,7532,0.03,0.8823746568618156,0.11956025589274707,0.09919049877504352,0,0.8889445055075875,0.899215290678516,0.7610291433862644,0.8403972110915091
rel0p0300_fy0p8825_p0p0455_q0p0373_fl0p0000_fs0p9164_mu0p8905_j0p2548_c0p8561,1,8.747945205479452,3193,0,3712,0.03,0.8824569202917816,0.04553182832571212,0.03727334214083851,0,0.916377648024615,0.8904628452572646,0.2548228899277048,0.8561136633511307
rel0p0300_fy0p8826_p0p0677_q0p0376_fl0p0000_fs0p9902_mu0p8155_j0p8478_c0p9298,1,9.495890410958904,3466,0,2361,0.03,0.8826090456712992,0.06774495622922201,0.03757448090551887,0,0.9901650769358268,0.8155022179197893,0.847771528013167,0.9298179719519896
rel0p0300_fy0p8826_p0p1105_q0p0835_fl0p0000_fs0p8216_mu0p9926_j0p0807_c0p8272,1,10.383561643835616,3790,0,3307,0.03,0.8825560267052242,0.11052099557039796,0.08354816758022178,0,0.8215562085965789,0.9926316659738962,0.08065309749725275,0.8272331318922668
rel0p0300_fy0p8827_p0p1820_q0p1264_fl0p0000_fs0p8097_mu0p8326_j0p3156_c0p9764,1,10.021917808219179,3658,0,8151,0.03,0.8826935139977374,0.18204787375088785,0.12637869991805403,0,0.809724408908789,0.8325702898621978,0.3155689905805979,0.9764447762440563
